code,value_set_name,pqi_number
3E030U1,immunocompromised_state_procedure_codes,appendix_c
3E030WL,immunocompromised_state_procedure_codes,appendix_c
3E03305,immunocompromised_state_procedure_codes,appendix_c
3E0330M,immunocompromised_state_procedure_codes,appendix_c
3E0330P,immunocompromised_state_procedure_codes,appendix_c
3E033U1,immunocompromised_state_procedure_codes,appendix_c
3E033WL,immunocompromised_state_procedure_codes,appendix_c
3E04005,immunocompromised_state_procedure_codes,appendix_c
3E0400M,immunocompromised_state_procedure_codes,appendix_c
3E0400P,immunocompromised_state_procedure_codes,appendix_c
3E040WL,immunocompromised_state_procedure_codes,appendix_c
3E04305,immunocompromised_state_procedure_codes,appendix_c
3E0430M,immunocompromised_state_procedure_codes,appendix_c
3E0430P,immunocompromised_state_procedure_codes,appendix_c
3E043WL,immunocompromised_state_procedure_codes,appendix_c
3E0A305,immunocompromised_state_procedure_codes,appendix_c
3E0A30M,immunocompromised_state_procedure_codes,appendix_c
3E0D705,immunocompromised_state_procedure_codes,appendix_c
3E0G705,immunocompromised_state_procedure_codes,appendix_c
3E0J3U1,immunocompromised_state_procedure_codes,appendix_c
3E0J7U1,immunocompromised_state_procedure_codes,appendix_c
3E0J8U1,immunocompromised_state_procedure_codes,appendix_c
IMMUNIP,immunocompromised_state_procedure_codes,appendix_c
XW03351,immunocompromised_state_procedure_codes,appendix_c
XW033B3,immunocompromised_state_procedure_codes,appendix_c
XW033Q5,immunocompromised_state_procedure_codes,appendix_c
XW033S5,immunocompromised_state_procedure_codes,appendix_c
XW04351,immunocompromised_state_procedure_codes,appendix_c
XW043B3,immunocompromised_state_procedure_codes,appendix_c
XW043Q5,immunocompromised_state_procedure_codes,appendix_c
XW043S5,immunocompromised_state_procedure_codes,appendix_c
XW0DXJ5,immunocompromised_state_procedure_codes,appendix_c
XW0DXL5,immunocompromised_state_procedure_codes,appendix_c
XW0DXT5,immunocompromised_state_procedure_codes,appendix_c
Z3800,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3801,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3830,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3831,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3861,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3862,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3863,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3864,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3865,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3866,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3868,in-hospital_live_birth_diagnosis_codes,appendix_d
Z3869,in-hospital_live_birth_diagnosis_codes,appendix_d
Z381,out-of-hospital_live_birth_diagnosis_codes,appendix_d
Z384,out-of-hospital_live_birth_diagnosis_codes,appendix_d
Z387,out-of-hospital_live_birth_diagnosis_codes,appendix_d
A34,mdc_14_principal_diagnosis_codes,appendix_f
O000,mdc_14_principal_diagnosis_codes,appendix_f
O001,mdc_14_principal_diagnosis_codes,appendix_f
O002,mdc_14_principal_diagnosis_codes,appendix_f
O008,mdc_14_principal_diagnosis_codes,appendix_f
O009,mdc_14_principal_diagnosis_codes,appendix_f
O010,mdc_14_principal_diagnosis_codes,appendix_f
O011,mdc_14_principal_diagnosis_codes,appendix_f
O019,mdc_14_principal_diagnosis_codes,appendix_f
O020,mdc_14_principal_diagnosis_codes,appendix_f
O021,mdc_14_principal_diagnosis_codes,appendix_f
O029,mdc_14_principal_diagnosis_codes,appendix_f
O030,mdc_14_principal_diagnosis_codes,appendix_f
O031,mdc_14_principal_diagnosis_codes,appendix_f
O032,mdc_14_principal_diagnosis_codes,appendix_f
O034,mdc_14_principal_diagnosis_codes,appendix_f
O035,mdc_14_principal_diagnosis_codes,appendix_f
O036,mdc_14_principal_diagnosis_codes,appendix_f
O037,mdc_14_principal_diagnosis_codes,appendix_f
O039,mdc_14_principal_diagnosis_codes,appendix_f
O045,mdc_14_principal_diagnosis_codes,appendix_f
O046,mdc_14_principal_diagnosis_codes,appendix_f
O047,mdc_14_principal_diagnosis_codes,appendix_f
O070,mdc_14_principal_diagnosis_codes,appendix_f
O071,mdc_14_principal_diagnosis_codes,appendix_f
O072,mdc_14_principal_diagnosis_codes,appendix_f
O074,mdc_14_principal_diagnosis_codes,appendix_f
O080,mdc_14_principal_diagnosis_codes,appendix_f
O081,mdc_14_principal_diagnosis_codes,appendix_f
O082,mdc_14_principal_diagnosis_codes,appendix_f
O083,mdc_14_principal_diagnosis_codes,appendix_f
O084,mdc_14_principal_diagnosis_codes,appendix_f
O085,mdc_14_principal_diagnosis_codes,appendix_f
O086,mdc_14_principal_diagnosis_codes,appendix_f
O087,mdc_14_principal_diagnosis_codes,appendix_f
O089,mdc_14_principal_diagnosis_codes,appendix_f
O111,mdc_14_principal_diagnosis_codes,appendix_f
O112,mdc_14_principal_diagnosis_codes,appendix_f
O113,mdc_14_principal_diagnosis_codes,appendix_f
O114,mdc_14_principal_diagnosis_codes,appendix_f
O115,mdc_14_principal_diagnosis_codes,appendix_f
O119,mdc_14_principal_diagnosis_codes,appendix_f
O131,mdc_14_principal_diagnosis_codes,appendix_f
O132,mdc_14_principal_diagnosis_codes,appendix_f
O133,mdc_14_principal_diagnosis_codes,appendix_f
O134,mdc_14_principal_diagnosis_codes,appendix_f
O135,mdc_14_principal_diagnosis_codes,appendix_f
O139,mdc_14_principal_diagnosis_codes,appendix_f
O151,mdc_14_principal_diagnosis_codes,appendix_f
O152,mdc_14_principal_diagnosis_codes,appendix_f
O159,mdc_14_principal_diagnosis_codes,appendix_f
O161,mdc_14_principal_diagnosis_codes,appendix_f
O162,mdc_14_principal_diagnosis_codes,appendix_f
O163,mdc_14_principal_diagnosis_codes,appendix_f
O164,mdc_14_principal_diagnosis_codes,appendix_f
O165,mdc_14_principal_diagnosis_codes,appendix_f
O169,mdc_14_principal_diagnosis_codes,appendix_f
O200,mdc_14_principal_diagnosis_codes,appendix_f
O208,mdc_14_principal_diagnosis_codes,appendix_f
O209,mdc_14_principal_diagnosis_codes,appendix_f
O210,mdc_14_principal_diagnosis_codes,appendix_f
O211,mdc_14_principal_diagnosis_codes,appendix_f
O212,mdc_14_principal_diagnosis_codes,appendix_f
O218,mdc_14_principal_diagnosis_codes,appendix_f
O219,mdc_14_principal_diagnosis_codes,appendix_f
O252,mdc_14_principal_diagnosis_codes,appendix_f
O253,mdc_14_principal_diagnosis_codes,appendix_f
O280,mdc_14_principal_diagnosis_codes,appendix_f
O281,mdc_14_principal_diagnosis_codes,appendix_f
O282,mdc_14_principal_diagnosis_codes,appendix_f
O283,mdc_14_principal_diagnosis_codes,appendix_f
O284,mdc_14_principal_diagnosis_codes,appendix_f
O285,mdc_14_principal_diagnosis_codes,appendix_f
O288,mdc_14_principal_diagnosis_codes,appendix_f
O289,mdc_14_principal_diagnosis_codes,appendix_f
O330,mdc_14_principal_diagnosis_codes,appendix_f
O331,mdc_14_principal_diagnosis_codes,appendix_f
O332,mdc_14_principal_diagnosis_codes,appendix_f
O337,mdc_14_principal_diagnosis_codes,appendix_f
O338,mdc_14_principal_diagnosis_codes,appendix_f
O339,mdc_14_principal_diagnosis_codes,appendix_f
O471,mdc_14_principal_diagnosis_codes,appendix_f
O479,mdc_14_principal_diagnosis_codes,appendix_f
O480,mdc_14_principal_diagnosis_codes,appendix_f
O481,mdc_14_principal_diagnosis_codes,appendix_f
O610,mdc_14_principal_diagnosis_codes,appendix_f
O611,mdc_14_principal_diagnosis_codes,appendix_f
O618,mdc_14_principal_diagnosis_codes,appendix_f
O619,mdc_14_principal_diagnosis_codes,appendix_f
O620,mdc_14_principal_diagnosis_codes,appendix_f
O621,mdc_14_principal_diagnosis_codes,appendix_f
O622,mdc_14_principal_diagnosis_codes,appendix_f
O623,mdc_14_principal_diagnosis_codes,appendix_f
O624,mdc_14_principal_diagnosis_codes,appendix_f
O628,mdc_14_principal_diagnosis_codes,appendix_f
O629,mdc_14_principal_diagnosis_codes,appendix_f
O630,mdc_14_principal_diagnosis_codes,appendix_f
O631,mdc_14_principal_diagnosis_codes,appendix_f
O632,mdc_14_principal_diagnosis_codes,appendix_f
O639,mdc_14_principal_diagnosis_codes,appendix_f
O650,mdc_14_principal_diagnosis_codes,appendix_f
O651,mdc_14_principal_diagnosis_codes,appendix_f
O652,mdc_14_principal_diagnosis_codes,appendix_f
O653,mdc_14_principal_diagnosis_codes,appendix_f
O654,mdc_14_principal_diagnosis_codes,appendix_f
O655,mdc_14_principal_diagnosis_codes,appendix_f
O658,mdc_14_principal_diagnosis_codes,appendix_f
O659,mdc_14_principal_diagnosis_codes,appendix_f
O660,mdc_14_principal_diagnosis_codes,appendix_f
O661,mdc_14_principal_diagnosis_codes,appendix_f
O662,mdc_14_principal_diagnosis_codes,appendix_f
O663,mdc_14_principal_diagnosis_codes,appendix_f
O665,mdc_14_principal_diagnosis_codes,appendix_f
O666,mdc_14_principal_diagnosis_codes,appendix_f
O668,mdc_14_principal_diagnosis_codes,appendix_f
O669,mdc_14_principal_diagnosis_codes,appendix_f
O670,mdc_14_principal_diagnosis_codes,appendix_f
O678,mdc_14_principal_diagnosis_codes,appendix_f
O679,mdc_14_principal_diagnosis_codes,appendix_f
O700,mdc_14_principal_diagnosis_codes,appendix_f
O701,mdc_14_principal_diagnosis_codes,appendix_f
O702,mdc_14_principal_diagnosis_codes,appendix_f
O703,mdc_14_principal_diagnosis_codes,appendix_f
O704,mdc_14_principal_diagnosis_codes,appendix_f
O709,mdc_14_principal_diagnosis_codes,appendix_f
O711,mdc_14_principal_diagnosis_codes,appendix_f
O712,mdc_14_principal_diagnosis_codes,appendix_f
O713,mdc_14_principal_diagnosis_codes,appendix_f
O714,mdc_14_principal_diagnosis_codes,appendix_f
O715,mdc_14_principal_diagnosis_codes,appendix_f
O716,mdc_14_principal_diagnosis_codes,appendix_f
O717,mdc_14_principal_diagnosis_codes,appendix_f
O719,mdc_14_principal_diagnosis_codes,appendix_f
O720,mdc_14_principal_diagnosis_codes,appendix_f
O721,mdc_14_principal_diagnosis_codes,appendix_f
O722,mdc_14_principal_diagnosis_codes,appendix_f
O723,mdc_14_principal_diagnosis_codes,appendix_f
O730,mdc_14_principal_diagnosis_codes,appendix_f
O731,mdc_14_principal_diagnosis_codes,appendix_f
O740,mdc_14_principal_diagnosis_codes,appendix_f
O741,mdc_14_principal_diagnosis_codes,appendix_f
O742,mdc_14_principal_diagnosis_codes,appendix_f
O743,mdc_14_principal_diagnosis_codes,appendix_f
O744,mdc_14_principal_diagnosis_codes,appendix_f
O745,mdc_14_principal_diagnosis_codes,appendix_f
O746,mdc_14_principal_diagnosis_codes,appendix_f
O747,mdc_14_principal_diagnosis_codes,appendix_f
O748,mdc_14_principal_diagnosis_codes,appendix_f
O749,mdc_14_principal_diagnosis_codes,appendix_f
O750,mdc_14_principal_diagnosis_codes,appendix_f
O751,mdc_14_principal_diagnosis_codes,appendix_f
O752,mdc_14_principal_diagnosis_codes,appendix_f
O753,mdc_14_principal_diagnosis_codes,appendix_f
O754,mdc_14_principal_diagnosis_codes,appendix_f
O755,mdc_14_principal_diagnosis_codes,appendix_f
O759,mdc_14_principal_diagnosis_codes,appendix_f
O770,mdc_14_principal_diagnosis_codes,appendix_f
O771,mdc_14_principal_diagnosis_codes,appendix_f
O778,mdc_14_principal_diagnosis_codes,appendix_f
O779,mdc_14_principal_diagnosis_codes,appendix_f
O860,mdc_14_principal_diagnosis_codes,appendix_f
O864,mdc_14_principal_diagnosis_codes,appendix_f
O870,mdc_14_principal_diagnosis_codes,appendix_f
O871,mdc_14_principal_diagnosis_codes,appendix_f
O872,mdc_14_principal_diagnosis_codes,appendix_f
O873,mdc_14_principal_diagnosis_codes,appendix_f
O874,mdc_14_principal_diagnosis_codes,appendix_f
O878,mdc_14_principal_diagnosis_codes,appendix_f
O879,mdc_14_principal_diagnosis_codes,appendix_f
O891,mdc_14_principal_diagnosis_codes,appendix_f
O892,mdc_14_principal_diagnosis_codes,appendix_f
O893,mdc_14_principal_diagnosis_codes,appendix_f
O894,mdc_14_principal_diagnosis_codes,appendix_f
O895,mdc_14_principal_diagnosis_codes,appendix_f
O896,mdc_14_principal_diagnosis_codes,appendix_f
O898,mdc_14_principal_diagnosis_codes,appendix_f
O899,mdc_14_principal_diagnosis_codes,appendix_f
O900,mdc_14_principal_diagnosis_codes,appendix_f
O901,mdc_14_principal_diagnosis_codes,appendix_f
O902,mdc_14_principal_diagnosis_codes,appendix_f
O903,mdc_14_principal_diagnosis_codes,appendix_f
O904,mdc_14_principal_diagnosis_codes,appendix_f
O905,mdc_14_principal_diagnosis_codes,appendix_f
O906,mdc_14_principal_diagnosis_codes,appendix_f
O909,mdc_14_principal_diagnosis_codes,appendix_f
O923,mdc_14_principal_diagnosis_codes,appendix_f
O924,mdc_14_principal_diagnosis_codes,appendix_f
O925,mdc_14_principal_diagnosis_codes,appendix_f
O926,mdc_14_principal_diagnosis_codes,appendix_f
Z332,mdc_14_principal_diagnosis_codes,appendix_f
Z390,mdc_14_principal_diagnosis_codes,appendix_f
Z640,mdc_14_principal_diagnosis_codes,appendix_f
O0000,mdc_14_principal_diagnosis_codes,appendix_f
O0001,mdc_14_principal_diagnosis_codes,appendix_f
O0010,mdc_14_principal_diagnosis_codes,appendix_f
O0011,mdc_14_principal_diagnosis_codes,appendix_f
O0020,mdc_14_principal_diagnosis_codes,appendix_f
O0021,mdc_14_principal_diagnosis_codes,appendix_f
O0080,mdc_14_principal_diagnosis_codes,appendix_f
O0081,mdc_14_principal_diagnosis_codes,appendix_f
O0090,mdc_14_principal_diagnosis_codes,appendix_f
O0091,mdc_14_principal_diagnosis_codes,appendix_f
O0281,mdc_14_principal_diagnosis_codes,appendix_f
O0289,mdc_14_principal_diagnosis_codes,appendix_f
O0330,mdc_14_principal_diagnosis_codes,appendix_f
O0331,mdc_14_principal_diagnosis_codes,appendix_f
O0332,mdc_14_principal_diagnosis_codes,appendix_f
O0333,mdc_14_principal_diagnosis_codes,appendix_f
O0334,mdc_14_principal_diagnosis_codes,appendix_f
O0335,mdc_14_principal_diagnosis_codes,appendix_f
O0336,mdc_14_principal_diagnosis_codes,appendix_f
O0337,mdc_14_principal_diagnosis_codes,appendix_f
O0338,mdc_14_principal_diagnosis_codes,appendix_f
O0339,mdc_14_principal_diagnosis_codes,appendix_f
O0380,mdc_14_principal_diagnosis_codes,appendix_f
O0381,mdc_14_principal_diagnosis_codes,appendix_f
O0382,mdc_14_principal_diagnosis_codes,appendix_f
O0383,mdc_14_principal_diagnosis_codes,appendix_f
O0384,mdc_14_principal_diagnosis_codes,appendix_f
O0385,mdc_14_principal_diagnosis_codes,appendix_f
O0386,mdc_14_principal_diagnosis_codes,appendix_f
O0387,mdc_14_principal_diagnosis_codes,appendix_f
O0388,mdc_14_principal_diagnosis_codes,appendix_f
O0389,mdc_14_principal_diagnosis_codes,appendix_f
O0480,mdc_14_principal_diagnosis_codes,appendix_f
O0481,mdc_14_principal_diagnosis_codes,appendix_f
O0482,mdc_14_principal_diagnosis_codes,appendix_f
O0483,mdc_14_principal_diagnosis_codes,appendix_f
O0484,mdc_14_principal_diagnosis_codes,appendix_f
O0485,mdc_14_principal_diagnosis_codes,appendix_f
O0486,mdc_14_principal_diagnosis_codes,appendix_f
O0487,mdc_14_principal_diagnosis_codes,appendix_f
O0488,mdc_14_principal_diagnosis_codes,appendix_f
O0489,mdc_14_principal_diagnosis_codes,appendix_f
O0730,mdc_14_principal_diagnosis_codes,appendix_f
O0731,mdc_14_principal_diagnosis_codes,appendix_f
O0732,mdc_14_principal_diagnosis_codes,appendix_f
O0733,mdc_14_principal_diagnosis_codes,appendix_f
O0734,mdc_14_principal_diagnosis_codes,appendix_f
O0735,mdc_14_principal_diagnosis_codes,appendix_f
O0736,mdc_14_principal_diagnosis_codes,appendix_f
O0737,mdc_14_principal_diagnosis_codes,appendix_f
O0738,mdc_14_principal_diagnosis_codes,appendix_f
O0739,mdc_14_principal_diagnosis_codes,appendix_f
O0881,mdc_14_principal_diagnosis_codes,appendix_f
O0882,mdc_14_principal_diagnosis_codes,appendix_f
O0883,mdc_14_principal_diagnosis_codes,appendix_f
O0889,mdc_14_principal_diagnosis_codes,appendix_f
O0900,mdc_14_principal_diagnosis_codes,appendix_f
O0901,mdc_14_principal_diagnosis_codes,appendix_f
O0902,mdc_14_principal_diagnosis_codes,appendix_f
O0903,mdc_14_principal_diagnosis_codes,appendix_f
O0910,mdc_14_principal_diagnosis_codes,appendix_f
O0911,mdc_14_principal_diagnosis_codes,appendix_f
O0912,mdc_14_principal_diagnosis_codes,appendix_f
O0913,mdc_14_principal_diagnosis_codes,appendix_f
O0930,mdc_14_principal_diagnosis_codes,appendix_f
O0931,mdc_14_principal_diagnosis_codes,appendix_f
O0932,mdc_14_principal_diagnosis_codes,appendix_f
O0933,mdc_14_principal_diagnosis_codes,appendix_f
O0940,mdc_14_principal_diagnosis_codes,appendix_f
O0941,mdc_14_principal_diagnosis_codes,appendix_f
O0942,mdc_14_principal_diagnosis_codes,appendix_f
O0943,mdc_14_principal_diagnosis_codes,appendix_f
O0970,mdc_14_principal_diagnosis_codes,appendix_f
O0971,mdc_14_principal_diagnosis_codes,appendix_f
O0972,mdc_14_principal_diagnosis_codes,appendix_f
O0973,mdc_14_principal_diagnosis_codes,appendix_f
O0990,mdc_14_principal_diagnosis_codes,appendix_f
O0991,mdc_14_principal_diagnosis_codes,appendix_f
O0992,mdc_14_principal_diagnosis_codes,appendix_f
O0993,mdc_14_principal_diagnosis_codes,appendix_f
O09A0,mdc_14_principal_diagnosis_codes,appendix_f
O09A1,mdc_14_principal_diagnosis_codes,appendix_f
O09A2,mdc_14_principal_diagnosis_codes,appendix_f
O09A3,mdc_14_principal_diagnosis_codes,appendix_f
O1002,mdc_14_principal_diagnosis_codes,appendix_f
O1003,mdc_14_principal_diagnosis_codes,appendix_f
O1012,mdc_14_principal_diagnosis_codes,appendix_f
O1013,mdc_14_principal_diagnosis_codes,appendix_f
O1022,mdc_14_principal_diagnosis_codes,appendix_f
O1023,mdc_14_principal_diagnosis_codes,appendix_f
O1032,mdc_14_principal_diagnosis_codes,appendix_f
O1033,mdc_14_principal_diagnosis_codes,appendix_f
O1042,mdc_14_principal_diagnosis_codes,appendix_f
O1043,mdc_14_principal_diagnosis_codes,appendix_f
O1092,mdc_14_principal_diagnosis_codes,appendix_f
O1093,mdc_14_principal_diagnosis_codes,appendix_f
O1200,mdc_14_principal_diagnosis_codes,appendix_f
O1201,mdc_14_principal_diagnosis_codes,appendix_f
O1202,mdc_14_principal_diagnosis_codes,appendix_f
O1203,mdc_14_principal_diagnosis_codes,appendix_f
O1204,mdc_14_principal_diagnosis_codes,appendix_f
O1205,mdc_14_principal_diagnosis_codes,appendix_f
O1210,mdc_14_principal_diagnosis_codes,appendix_f
O1211,mdc_14_principal_diagnosis_codes,appendix_f
O1212,mdc_14_principal_diagnosis_codes,appendix_f
O1213,mdc_14_principal_diagnosis_codes,appendix_f
O1214,mdc_14_principal_diagnosis_codes,appendix_f
O1215,mdc_14_principal_diagnosis_codes,appendix_f
O1220,mdc_14_principal_diagnosis_codes,appendix_f
O1221,mdc_14_principal_diagnosis_codes,appendix_f
O1222,mdc_14_principal_diagnosis_codes,appendix_f
O1223,mdc_14_principal_diagnosis_codes,appendix_f
O1224,mdc_14_principal_diagnosis_codes,appendix_f
O1225,mdc_14_principal_diagnosis_codes,appendix_f
O1400,mdc_14_principal_diagnosis_codes,appendix_f
O1402,mdc_14_principal_diagnosis_codes,appendix_f
O1403,mdc_14_principal_diagnosis_codes,appendix_f
O1404,mdc_14_principal_diagnosis_codes,appendix_f
O1405,mdc_14_principal_diagnosis_codes,appendix_f
O1410,mdc_14_principal_diagnosis_codes,appendix_f
O1412,mdc_14_principal_diagnosis_codes,appendix_f
O1413,mdc_14_principal_diagnosis_codes,appendix_f
O1414,mdc_14_principal_diagnosis_codes,appendix_f
