condition_id,condition,condition_column_name,chronic_condition_type,condition_category,additional_logic,claims_qualification,inclusion_type,code_system,code
18,Cataract,cataract,Common,Other,None,At least 1 HOP or carrier claim with DX codes,Include,ICD-10-CM,H26499
18,Cataract,cataract,Common,Other,None,At least 1 HOP or carrier claim with DX codes,Include,ICD-10-CM,H268
18,Cataract,cataract,Common,Other,None,At least 1 HOP or carrier claim with DX codes,Include,ICD-10-CM,H269
18,Cataract,cataract,Common,Other,None,At least 1 HOP or carrier claim with DX codes,Include,ICD-10-CM,Q120
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G800
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G801
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G802
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G803
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G804
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G808
19,Cerebral Palsy,cerebral_palsy,Other chronic or potentially disabling conditions,Other,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type with DX codes,Include,ICD-10-CM,G809
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,A1811
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,A5275
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,B520
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E0821
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E0822
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E0829
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E0921
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E0922
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E0929
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1021
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1022
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1029
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1121
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1122
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1129
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1321
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1322
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,E1329
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,I120
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,I129
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,I130
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,I1310
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,I1311
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,I132
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,K767
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M1030
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10311
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10312
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10319
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10321
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10322
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10329
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10331
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10332
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10339
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10341
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10342
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10349
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10351
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10352
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10359
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10361
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10362
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10369
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10371
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10372
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M10379
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M1038
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M1039
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M3214
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M3215
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M3504
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,M350A
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N010
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N011
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N012
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N013
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N014
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N015
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N016
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N017
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N018
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N019
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N01A
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N020
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N021
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N022
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N023
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N024
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N025
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N026
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N027
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N028
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N029
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N02A
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N030
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N031
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N032
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N033
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N034
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N035
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N036
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N037
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N038
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N039
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N03A
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N040
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N041
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N042
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N043
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N044
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N045
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N046
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N047
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N048
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N049
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N04A
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N050
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N051
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N052
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N053
20,Chronic Kidney Disease,chronic_kidney_disease,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,N054
